5.075978449480559902e+03
1.083501643771296767e+04
1.566070957808647654e+04
1.928404680003676549e+04
2.154413408104253176e+04
2.238799918458538377e+04
2.186026111776605103e+04
2.008646933067159262e+04
1.725357420964937410e+04
1.358980596052735018e+04
9.345772653785612420e+03
4.779543142632594936e+03
1.463367391081102369e+02
4.309606396293511352e+03
8.361109352462774041e+03
1.180294512765054242e+04
1.445798949739478667e+04
1.618498028277302365e+04
1.688700029168573383e+04
1.652099668749696866e+04
1.510531019538074179e+04
1.272516799518680637e+04
9.533431948231858769e+03
5.744992089256315012e+03
1.625796728991395412e+03
2.525428621158705482e+03
6.399766603920913440e+03
9.702747852743186741e+03
1.217944761735624161e+04
1.363816557070038107e+04
1.396844752907310431e+04
1.315071954038987860e+04
1.126076423463430365e+04
8.463000169198163348e+03
4.996007705543561315e+03
1.153004524867223608e+03
2.745530469920384348e+03
6.378473216254536055e+03
9.452298167101349463e+03
1.172744231175678215e+04
1.303696335731529507e+04
1.330056495902344795e+04
1.252851007446577569e+04
1.081792284427689447e+04
8.340979660045433775e+03
5.325282766222635473e+03
2.030572362815052657e+03
1.277036917956075968e+03
4.350665192452766860e+03
6.982654623848427946e+03
9.019680009613550283e+03
1.037206203742985235e+04
1.101343089686035819e+04
1.097392320879148429e+04
1.032798774320765187e+04
9.179764338442624648e+03
7.646984865669537612e+03
5.846854205281224495e+03
3.886374145546732507e+03
1.856652122381199206e+03
1.676012289978075387e+02
2.124737582107502021e+03
3.960672968551393751e+03
5.622536245729221264e+03
7.053660589683022408e+03
8.190752225083334451e+03
8.965059715993889768e+03
9.307660447315160127e+03
9.156767090952318540e+03
8.466569705940470158e+03
7.216685472435912743e+03
5.420883980032213913e+03
3.131881785182563817e+03
4.431924177942571532e+02
2.512525437901425448e+03
5.569608768146774310e+03
8.538796714517753571e+03
1.121890325934987777e+04
1.341106981795136744e+04
1.493374455699146893e+04
1.563763561769013904e+04
1.542038045853767471e+04
1.423768649386882680e+04
1.211295198790250288e+04
9.140731361990354344e+03
5.484335624317158363e+03
1.368748065141881852e+03
2.933960222938483639e+03
7.124051405707610684e+03
1.089826487320159868e+04
1.397654479578250175e+04
1.612578119869554939e+04
1.718135349327098083e+04
1.706231022822641171e+04
1.577764452832657116e+04
1.342483637510907647e+04
1.017961598196502746e+04
6.278980801349367539e+03
1.999585010448387948e+03
2.365167017639180813e+03
6.526968088927763347e+03
1.022080298353222497e+04
1.321944069168030001e+04
1.534312601922814065e+04
1.646472297677877577e+04
1.651228479421490192e+04
1.547045037871025488e+04
1.338098223026029700e+04
1.034239165441779551e+04
6.509731607166151662e+03
2.092655328005088450e+03
2.651251441699982024e+03
7.427018832665572518e+03
1.191743383277245994e+04
1.580526423951858669e+04
1.879822295902791666e+04
2.065502426121706594e+04
2.121031379552017461e+04
2.039303614256458241e+04
1.823771621266887814e+04
1.488403133315305240e+04
1.056536208828746021e+04
5.588821454652476859e+03
3.076558195165562211e+02
4.909702324144856902e+03
